t_seconds,rms,spectral_centroid_hz,spectral_spread_hz,spectral_rolloff_hz,spectral_flatness,zcr,peak_hz,frame_index,spectral_spread_khz
50.67733333333333,0.050980322,5305.760528293076,4121.539063134564,9843.75,0.009502093,0.1533203125,750.0,4751,4.121539063134564
50.688,0.09509811,5267.165597441017,4420.7901197254705,10242.1875,0.010892874,0.1435546875,210.9375,4752,4.420790119725471
50.69866666666667,0.10356073,5444.872937647671,4596.653866521365,10664.0625,0.0115696695,0.1142578125,187.5,4753,4.596653866521365
50.70933333333333,0.1413664,4587.034942691432,4708.139790729326,10195.3125,0.0036814243,0.0830078125,93.75,4754,4.708139790729326
50.72,0.17893785,4076.860448188255,4704.175625744055,9703.125,0.0018380398,0.05908203125,93.75,4755,4.704175625744055
50.730666666666664,0.15978393,4066.573795196613,4721.923644872118,9726.5625,0.0016428748,0.03173828125,70.3125,4756,4.721923644872118
50.74133333333333,0.13580367,4139.192772237953,4690.9655354306005,9843.75,0.0020639603,0.0205078125,70.3125,4757,4.690965535430601
50.752,0.118907765,4060.9538231376278,4593.1694405938915,9421.875,0.0021843973,0.02685546875,70.3125,4758,4.593169440593892
50.76266666666667,0.10734228,4108.489998503645,4617.978974365358,9468.75,0.002392747,0.03564453125,70.3125,4759,4.617978974365358
50.77333333333333,0.09826178,4210.084965504206,4602.382364788218,9515.625,0.0024743327,0.04931640625,70.3125,4760,4.602382364788218
50.784,0.08459808,4531.808977456765,4690.247863446633,9914.0625,0.0032065846,0.07275390625,70.3125,4761,4.690247863446634
50.794666666666664,0.07577207,4942.679677493651,4801.198446351265,10359.375,0.0052030054,0.09765625,70.3125,4762,4.801198446351266
50.80533333333333,0.067303,5518.9086144552875,4844.481800331735,10921.875,0.0074692406,0.10205078125,70.3125,4763,4.844481800331735
50.816,0.06450761,5777.917453544544,4826.972427884983,11156.25,0.007622996,0.111328125,70.3125,4764,4.826972427884983
50.82666666666667,0.06891624,5764.2386296296545,4814.437843808065,11226.5625,0.0071678692,0.11083984375,70.3125,4765,4.814437843808065
50.83733333333333,0.07325461,5639.048293782869,4853.3948824209165,11250.0,0.0060559507,0.0908203125,70.3125,4766,4.8533948824209165
50.848,0.07136537,5706.252776147396,4849.162418357523,11226.5625,0.006021106,0.09423828125,70.3125,4767,4.8491624183575235
50.858666666666664,0.07426655,5728.062935950616,4936.688871930994,11250.0,0.008153748,0.09619140625,70.3125,4768,4.936688871930993
50.86933333333333,0.07402308,5914.846805019641,5021.6878893959965,11531.25,0.009094658,0.0966796875,70.3125,4769,5.021687889395997
50.88,0.07009197,6176.16194109047,5044.031931851168,11671.875,0.009885138,0.13720703125,70.3125,4770,5.044031931851168
50.89066666666667,0.06405156,6331.970644361875,4876.710757254339,11484.375,0.018497966,0.15283203125,46.875,4771,4.876710757254339
50.90133333333333,0.08069337,5724.423793662685,4610.751007742239,10804.6875,0.034450784,0.166015625,304.6875,4772,4.610751007742239
50.912,0.094728604,5812.916621953687,4813.301702044141,11109.375,0.03483992,0.18115234375,210.9375,4773,4.813301702044141
50.922666666666665,0.084993936,6456.59564743319,4994.603326451286,11835.9375,0.039363913,0.17138671875,210.9375,4774,4.994603326451286
50.93333333333333,0.08595751,6452.016865801492,4935.451744581326,11601.5625,0.04094877,0.17919921875,210.9375,4775,4.935451744581326
50.944,0.08543573,6474.343514683078,4885.696262637586,11484.375,0.0380949,0.189453125,210.9375,4776,4.885696262637587
50.95466666666667,0.07777005,6681.64266270967,4852.582354257866,11507.8125,0.04094249,0.2001953125,210.9375,4777,4.8525823542578665
50.965333333333334,0.06887936,6838.054128800419,4913.178073588837,11742.1875,0.03869923,0.197265625,328.125,4778,4.913178073588837
50.976,0.058788132,6788.042891990715,4982.568921546419,11765.625,0.03312245,0.201171875,328.125,4779,4.982568921546419
50.986666666666665,0.052660927,6350.174126155482,4981.132122099953,11460.9375,0.02175124,0.18310546875,328.125,4780,4.981132122099954
50.99733333333333,0.052423567,5827.523163486703,4834.271041413812,10734.375,0.012855283,0.16015625,328.125,4781,4.834271041413812
51.008,0.05239005,5490.235160394082,4610.915323249338,10546.875,0.0069387225,0.1513671875,328.125,4782,4.610915323249338
51.01866666666667,0.05179332,5291.137367408387,4408.654247735416,10500.0,0.0038786405,0.1494140625,328.125,4783,4.408654247735416
51.029333333333334,0.048893288,5377.946955221172,4413.017618461514,10570.3125,0.0033843983,0.15087890625,328.125,4784,4.413017618461514
51.04,0.046101682,5597.381105491638,4507.318243794986,10593.75,0.0045516016,0.16259765625,328.125,4785,4.507318243794987
51.050666666666665,0.04512747,5607.1791222339025,4582.814299392798,10664.0625,0.0045759114,0.16650390625,328.125,4786,4.582814299392798
51.06133333333333,0.0440068,5601.555427314545,4606.476999224242,10664.0625,0.0047054957,0.1552734375,328.125,4787,4.606476999224242
51.072,0.041841153,5463.785432534433,4578.72896741218,10593.75,0.0042885793,0.1552734375,328.125,4788,4.5787289674121805
51.08266666666667,0.041653316,5492.410273221244,4594.782516303976,10640.625,0.00432298,0.14794921875,984.375,4789,4.594782516303976
51.093333333333334,0.043311786,5531.8358243636285,4594.5223033049815,10781.25,0.003885289,0.1396484375,984.375,4790,4.594522303304982
51.104,0.045375645,5866.787595795993,4517.250490811954,10734.375,0.00677224,0.16455078125,984.375,4791,4.5172504908119535
51.114666666666665,0.058049202,6815.026994804665,4289.176897495253,11109.375,0.019958142,0.1806640625,984.375,4792,4.289176897495253
51.12533333333333,0.06557881,7092.3878491380565,4279.557991680731,11367.1875,0.022636643,0.1904296875,984.375,4793,4.279557991680731
51.136,0.060877554,6813.223325280069,4483.966108607628,11250.0,0.017937578,0.20166015625,984.375,4794,4.4839661086076275
51.14666666666667,0.05665994,6550.770836266357,4591.813733813116,11203.125,0.012884665,0.17724609375,984.375,4795,4.591813733813116
51.157333333333334,0.054602105,6339.897415712164,4642.119667471796,11015.625,0.009047821,0.1533203125,984.375,4796,4.642119667471796
51.168,0.053277794,6048.490697279669,4538.719819294392,10781.25,0.0061264224,0.138671875,984.375,4797,4.538719819294393
51.178666666666665,0.05251083,5688.993284909304,4489.33895251164,10687.5,0.003521677,0.1259765625,984.375,4798,4.48933895251164
51.18933333333333,0.053538077,5620.633775428714,4550.644698630183,10710.9375,0.0030417452,0.130859375,984.375,4799,4.550644698630182
51.2,0.054750446,5703.849083124067,4586.1086638046945,10617.1875,0.0031642795,0.13671875,984.375,4800,4.586108663804694
51.21066666666667,0.05437686,5651.52935883713,4587.83933676479,10617.1875,0.0035285521,0.13525390625,984.375,4801,4.587839336764789
51.221333333333334,0.054446537,5572.087426562516,4549.035481588886,10593.75,0.003255169,0.134765625,984.375,4802,4.549035481588886
51.232,0.053964112,5412.003847127202,4483.110198203861,10593.75,0.0024136596,0.11767578125,984.375,4803,4.483110198203861
51.242666666666665,0.052769475,5493.755404864575,4526.565685109904,10687.5,0.0027206123,0.107421875,984.375,4804,4.526565685109904
51.25333333333333,0.05200675,5648.878829954926,4595.561934331087,10757.8125,0.0027910366,0.1142578125,984.375,4805,4.595561934331087
51.264,0.051444177,5540.576024828334,4606.347394386554,10757.8125,0.0025499114,0.11474609375,984.375,4806,4.606347394386554
51.27466666666667,0.051017046,5546.798388605581,4614.965271881611,10710.9375,0.0021973655,0.1171875,984.375,4807,4.614965271881611
51.285333333333334,0.050272517,5595.055109974288,4617.55725476316,10640.625,0.002055927,0.111328125,984.375,4808,4.61755725476316
51.296,0.04901709,5698.766030865913,4624.461778533219,10710.9375,0.0020376383,0.11328125,984.375,4809,4.624461778533219
51.306666666666665,0.048122235,5844.476570378734,4643.7789380011445,10734.375,0.002306426,0.1171875,984.375,4810,4.6437789380011445
51.31733333333333,0.047446083,6076.6946570983955,4561.780038832793,10710.9375,0.0032601196,0.126953125,984.375,4811,4.561780038832794
51.328,0.07038682,5559.222876671862,4558.772627815417,10593.75,0.012118291,0.1240234375,984.375,4812,4.558772627815417
51.33866666666667,0.114657484,5083.648904326921,4666.4836682021905,10382.8125,0.009654626,0.115234375,515.625,4813,4.666483668202191
51.349333333333334,0.11765277,4862.703635784246,4714.411046789096,10429.6875,0.005464613,0.0849609375,70.3125,4814,4.714411046789096
51.36,0.15761144,4163.266386547979,4696.196228467644,9984.375,0.001656565,0.064453125,93.75,4815,4.6961962284676435
51.370666666666665,0.17053758,3815.0933849088983,4626.405480843173,9750.0,0.0010521667,0.0615234375,93.75,4816,4.6264054808431725
51.38133333333333,0.13601844,3949.280816167767,4621.964689675027,10007.8125,0.0015356124,0.05078125,70.3125,4817,4.6219646896750275
51.392,0.11483359,3783.629625921277,4581.292490980665,9867.1875,0.0014613059,0.06005859375,70.3125,4818,4.581292490980665
51.40266666666667,0.10236524,3755.3525748453976,4566.450042865796,9960.9375,0.0014465149,0.0546875,70.3125,4819,4.566450042865796
51.413333333333334,0.09697191,3724.0540691443475,4598.42599503212,10125.0,0.0014635398,0.04736328125,70.3125,4820,4.5984259950321205
51.424,0.09823277,3724.1732470232105,4610.689496783784,10195.3125,0.0014238092,0.04833984375,70.3125,4821,4.610689496783785
51.434666666666665,0.09883843,3430.879582334975,4465.881506515592,9679.6875,0.0010529553,0.05419921875,304.6875,4822,4.465881506515593
51.44533333333333,0.081239186,3828.1084897010815,4582.826488975218,9937.5,0.001402058,0.064453125,70.3125,4823,4.582826488975218
51.456,0.073194765,4029.1893722925024,4609.545749804008,10031.25,0.0014920327,0.0791015625,281.25,4824,4.609545749804008
51.46666666666667,0.0764589,4061.554374918168,4638.904630679414,10148.4375,0.0013965372,0.0888671875,304.6875,4825,4.638904630679415
51.477333333333334,0.06959904,4468.995315073794,4728.53473333401,10500.0,0.001934926,0.08544921875,304.6875,4826,4.728534733334009
51.488,0.07817038,4140.061442308879,4628.532326058075,10265.625,0.0014043513,0.08935546875,281.25,4827,4.6285323260580755
51.498666666666665,0.080248155,4005.5080609459883,4567.230884718891,10125.0,0.0009999755,0.0830078125,281.25,4828,4.5672308847188905
51.50933333333333,0.07538037,4132.49569884354,4552.247993045105,10148.4375,0.0010534893,0.07177734375,70.3125,4829,4.552247993045105
51.52,0.08350805,3924.358825534531,4530.546924286628,10195.3125,0.0009216631,0.07421875,304.6875,4830,4.530546924286629
51.53066666666667,0.08423608,3931.736994999964,4572.478723295619,10265.625,0.00089758897,0.07861328125,70.3125,4831,4.572478723295618
51.541333333333334,0.08400006,4736.548633158129,4638.093681502415,10335.9375,0.00395081,0.09375,70.3125,4832,4.638093681502415
51.552,0.10409515,5386.109757012802,4673.136001368895,10710.9375,0.007861228,0.12158203125,281.25,4833,4.673136001368896
51.562666666666665,0.08673464,5906.211275498064,4611.476324907734,10898.4375,0.00951861,0.10693359375,93.75,4834,4.611476324907734
51.57333333333333,0.115958765,5083.915281734218,4734.451555005866,10406.25,0.002712852,0.0888671875,93.75,4835,4.734451555005866
51.584,0.13153106,4325.913076155044,4756.3559721026195,10054.6875,0.0012548781,0.0712890625,93.75,4836,4.75635597210262
51.59466666666667,0.11416928,4255.615877633207,4785.403334518032,10171.875,0.0013332048,0.03955078125,70.3125,4837,4.7854033345180325
51.605333333333334,0.09604585,4314.902143806531,4797.604757685,10265.625,0.0016219678,0.0498046875,70.3125,4838,4.797604757685
51.616,0.08806638,4119.958806577916,4707.268943925917,10171.875,0.0011130482,0.04931640625,70.3125,4839,4.707268943925917
51.626666666666665,0.091391414,3747.995751034648,4573.4958871896915,9820.3125,0.00077307876,0.04248046875,70.3125,4840,4.573495887189692
51.63733333333333,0.092121206,3534.40865563966,4473.376952437902,9843.75,0.0006796093,0.04345703125,70.3125,4841,4.473376952437902
51.648,0.084868975,3482.3821538826323,4428.17872035528,9703.125,0.0006993076,0.05419921875,70.3125,4842,4.42817872035528
51.65866666666667,0.070619226,3467.961842631134,4366.227101771311,9679.6875,0.00065012294,0.0595703125,70.3125,4843,4.366227101771311
51.669333333333334,0.060358927,3566.2660228693776,4339.9877483333275,9703.125,0.00064017467,0.06103515625,70.3125,4844,4.339987748333328
51.68,0.06567817,3206.706460793059,4220.802250637966,9281.25,0.00046980372,0.0625,70.3125,4845,4.220802250637965
51.690666666666665,0.073251694,2879.315468518185,4067.9331072515415,8648.4375,0.00031404378,0.04541015625,70.3125,4846,4.067933107251542
51.70133333333333,0.074676014,2815.6288646516928,4054.054292528578,8859.375,0.00026893785,0.0380859375,70.3125,4847,4.054054292528578
51.712,0.073726945,2803.5476241976216,4041.376221509604,8695.3125,0.00023759363,0.0322265625,70.3125,4848,4.041376221509604
51.72266666666667,0.07723255,2811.200894530115,4122.66756853413,8976.5625,0.00027684297,0.033203125,70.3125,4849,4.12266756853413
51.733333333333334,0.08107435,3697.8463322121866,4377.004351926428,9539.0625,0.0017159921,0.05126953125,70.3125,4850,4.377004351926428
51.744,0.08497302,4770.40149156347,4474.621092545738,10078.125,0.0060062655,0.0732421875,70.3125,4851,4.474621092545738
51.754666666666665,0.08444294,5038.17976788009,4301.356785200201,10054.6875,0.009386351,0.11572265625,70.3125,4852,4.301356785200201
51.76533333333333,0.09830305,5272.605906813403,4237.684414013772,10125.0,0.014218725,0.14111328125,117.1875,4853,4.2376844140137715
51.776,0.09674414,5284.552766102305,4299.358263923949,10218.75,0.016910525,0.15869140625,187.5,4854,4.299358263923949
51.78666666666667,0.08655756,5702.552731642297,4512.633704230011,10710.9375,0.02350529,0.17822265625,210.9375,4855,4.512633704230011
51.797333333333334,0.081432685,6256.03729600286,4700.252550486754,11273.4375,0.037500974,0.185546875,210.9375,4856,4.700252550486755
51.808,0.07852371,6630.266065805057,4906.451870021488,11789.0625,0.045574136,0.2080078125,210.9375,4857,4.906451870021487
51.818666666666665,0.071119085,6981.497111889506,4965.461474523721,12281.25,0.051566374,0.22021484375,210.9375,4858,4.965461474523721
51.82933333333333,0.058098197,7086.127602424256,4966.14026042015,12468.75,0.048647262,0.21337890625,210.9375,4859,4.9661402604201506
51.84,0.04395427,6902.606181567764,5035.322233498021,12234.375,0.041900564,0.212890625,210.9375,4860,5.035322233498021
51.85066666666667,0.03340128,6683.425091370316,5082.10465929434,12070.3125,0.027629072,0.20263671875,187.5,4861,5.08210465929434
51.861333333333334,0.02667025,6473.601671901801,5125.185182381016,11859.375,0.020932356,0.1943359375,210.9375,4862,5.125185182381015
51.872,0.022368256,5933.755509773348,4828.6032683329395,10968.75,0.013106554,0.18603515625,398.4375,4863,4.828603268332939
51.882666666666665,0.020316172,5284.420862983607,4353.567479766366,10218.75,0.005946031,0.1708984375,398.4375,4864,4.353567479766366
51.89333333333333,0.019914143,5023.396046417485,4027.661754236868,9562.5,0.0030183257,0.14599609375,398.4375,4865,4.027661754236868
51.904,0.02115418,4838.270394931249,4013.9534992153704,9609.375,0.0023053791,0.12841796875,398.4375,4866,4.01395349921537
51.91466666666667,0.023662847,4874.3091506327,3985.2128856386066,9796.875,0.0034727869,0.14990234375,398.4375,4867,3.9852128856386067
51.925333333333334,0.031915344,5662.377761284563,3884.7725807794286,9796.875,0.009979379,0.1650390625,398.4375,4868,3.8847725807794284
51.936,0.05462656,5975.420704402864,3556.6054736703804,9468.75,0.0135455495,0.19287109375,3445.3125,4869,3.5566054736703805
51.946666666666665,0.06796021,6116.28278705541,3409.624515012301,9445.3125,0.01274797,0.22021484375,3492.1875,4870,3.409624515012301
51.95733333333333,0.062767744,6178.1214722401055,3397.615326449872,9609.375,0.011854933,0.22119140625,3492.1875,4871,3.397615326449872
51.968,0.058413386,6178.362717285847,3542.390314865331,9679.6875,0.015454282,0.203125,3468.75,4872,3.5423903148653313
51.97866666666667,0.083221935,5439.823775528873,4256.988405753145,9890.625,0.018626908,0.166015625,304.6875,4873,4.2569884057531455
51.989333333333335,0.123737045,4749.9869545476595,4578.351801620258,9890.625,0.010406705,0.13037109375,93.75,4874,4.578351801620258
52.0,0.1359491,4317.28438570834,4638.79202078364,9820.3125,0.004581018,0.07861328125,93.75,4875,4.638792020783639
52.010666666666665,0.17324354,3484.7932389654716,4424.384754932745,8742.1875,0.0014352703,0.052734375,93.75,4876,4.424384754932745
52.02133333333333,0.16360939,3278.2234285355194,4356.267086534061,8437.5,0.001011638,0.041015625,70.3125,4877,4.356267086534061
52.032,0.13683975,3379.6780794666392,4439.771171566841,8695.3125,0.001109786,0.03515625,70.3125,4878,4.439771171566841
52.04266666666667,0.11979809,3285.967331961855,4375.107157890793,8625.0,0.0010029189,0.037109375,70.3125,4879,4.375107157890793
52.053333333333335,0.12006419,2854.4206687660785,4098.224450715508,7640.625,0.0006800082,0.03564453125,70.3125,4880,4.098224450715509
52.064,0.11056371,2672.333972339711,3922.0549027705865,7054.6875,0.00053309667,0.04052734375,70.3125,4881,3.9220549027705864
52.074666666666666,0.10114885,2639.738209516764,3848.0266896562584,6773.4375,0.0004305507,0.03759765625,70.3125,4882,3.8480266896562583
52.08533333333333,0.09756509,2632.777917902312,3830.1289741767814,6257.8125,0.00047717642,0.04296875,210.9375,4883,3.830128974176781
52.096,0.08021915,2973.4527848383987,3980.7339525730295,7171.875,0.0007242953,0.046875,210.9375,4884,3.9807339525730296
52.10666666666667,0.07527483,3058.3463952600614,4007.6790608780752,7500.0,0.0007948424,0.05126953125,234.375,4885,4.0076790608780755
52.117333333333335,0.084702775,2941.821810356455,3913.0456780857553,6890.625,0.0006454882,0.04931640625,210.9375,4886,3.9130456780857554
52.128,0.086465105,2963.645424367316,3938.3750344905116,7335.9375,0.00052088394,0.05224609375,210.9375,4887,3.9383750344905115
52.138666666666666,0.078455046,2996.5597486465103,3945.2277411480104,7593.75,0.00055785885,0.0537109375,234.375,4888,3.9452277411480106
52.14933333333333,0.070664056,3014.850209047493,3899.325115671182,7265.625,0.00063839514,0.04736328125,210.9375,4889,3.899325115671182
52.16,0.08616781,2812.7683850573167,3841.721885701579,6609.375,0.00045715529,0.04443359375,210.9375,4890,3.8417218857015794
52.17066666666667,0.08373498,2877.157284590631,3911.55360911406,7078.125,0.00048499514,0.037109375,210.9375,4891,3.9115536091140597
52.181333333333335,0.07721096,3485.8931498340526,4190.193382862403,8578.125,0.0012690298,0.06103515625,234.375,4892,4.190193382862403
52.192,0.0833527,5401.533140023872,4482.321905018144,10359.375,0.0076738326,0.08837890625,70.3125,4893,4.482321905018145
52.202666666666666,0.09534597,5944.62323185555,4512.6739355837835,10781.25,0.010715831,0.1123046875,210.9375,4894,4.512673935583783
52.21333333333333,0.09010488,5684.943320335746,4619.879411510794,10875.0,0.009536057,0.12451171875,210.9375,4895,4.6198794115107935
52.224,0.086795636,5487.605508277943,4584.855271762131,10640.625,0.0073606204,0.1142578125,70.3125,4896,4.584855271762131
52.23466666666667,0.0864558,5300.8621115495425,4583.2141121072045,10593.75,0.0059502576,0.09375,70.3125,4897,4.583214112107204
52.245333333333335,0.0865238,5120.005030752613,4650.401148090905,10664.0625,0.0049444446,0.0859375,70.3125,4898,4.650401148090904
52.256,0.0892157,4738.7652047439105,4605.360503264622,10523.4375,0.0036676244,0.09326171875,70.3125,4899,4.605360503264622
52.266666666666666,0.078365274,4821.035967820821,4575.212149889349,10476.5625,0.0039004874,0.07666015625,70.3125,4900,4.575212149889349
52.27733333333333,0.079592116,4797.246821886219,4620.957007103661,10523.4375,0.003837898,0.0859375,70.3125,4901,4.620957007103661
52.288,0.092606306,4377.320049479661,4548.080291392562,10406.25,0.001956938,0.087890625,70.3125,4902,4.548080291392562
52.29866666666667,0.078609854,4680.881617018678,4545.816306154707,10500.0,0.002872378,0.09423828125,70.3125,4903,4.545816306154706
52.309333333333335,0.06294654,5249.423289741763,4519.377561773855,10664.0625,0.0045875157,0.10888671875,656.25,4904,4.5193775617738545
52.32,0.05976911,5373.1234622735465,4599.766014839061,10734.375,0.004201026,0.1044921875,656.25,4905,4.599766014839061
52.330666666666666,0.0590323,5062.014827386225,4604.48791182172,10687.5,0.0030584107,0.09765625,656.25,4906,4.60448791182172
52.34133333333333,0.05830692,5123.948118724058,4562.883871993895,10687.5,0.004007347,0.08251953125,656.25,4907,4.562883871993895
52.352,0.055743735,5118.199728580539,4568.955003258476,10757.8125,0.0039729136,0.07568359375,210.9375,4908,4.568955003258476
52.36266666666667,0.054660004,4990.849015457436,4620.9090512326975,10710.9375,0.0030446865,0.06884765625,210.9375,4909,4.620909051232697
52.373333333333335,0.054665457,4991.995158124624,4683.490643494534,10734.375,0.0023580615,0.06201171875,210.9375,4910,4.683490643494534
52.384,0.05545389,4958.797112628423,4671.191664282024,10710.9375,0.0019149643,0.06201171875,210.9375,4911,4.671191664282024
52.394666666666666,0.055667955,5067.065799861359,4770.36539323418,10851.5625,0.002643947,0.0654296875,210.9375,4912,4.77036539323418
52.40533333333333,0.07253755,5528.260131907155,4810.6257589435845,10804.6875,0.0154986065,0.07177734375,210.9375,4913,4.810625758943584
52.416,0.12967893,5192.217915914821,4866.380695843901,10523.4375,0.01159937,0.0771484375,117.1875,4914,4.866380695843901
52.42666666666667,0.13946678,4795.595167796671,4884.915408597754,10406.25,0.006002993,0.06884765625,93.75,4915,4.884915408597754
52.437333333333335,0.12717216,4588.028765149035,4898.0802797938095,10570.3125,0.004025111,0.0546875,93.75,4916,4.89808027979381
52.448,0.15633313,4249.329513242796,4923.813165236723,10664.0625,0.0022642345,0.0390625,93.75,4917,4.923813165236723
52.458666666666666,0.14722392,4393.702429340139,4984.152569548627,10828.125,0.0024426668,0.04443359375,70.3125,4918,4.984152569548627
52.46933333333333,0.13341455,4401.5895977189475,4931.409556425358,10828.125,0.002752971,0.060546875,70.3125,4919,4.931409556425358
52.48,0.115779996,4579.857195473491,4938.341067391212,11062.5,0.0035496159,0.0849609375,70.3125,4920,4.938341067391212
52.49066666666667,0.09854829,4721.90785293102,4934.384825515195,11203.125,0.0043265293,0.10009765625,70.3125,4921,4.934384825515195
52.501333333333335,0.09306601,4594.614138753689,4806.838250446323,10921.875,0.005017696,0.09716796875,70.3125,4922,4.806838250446323
52.512,0.09307007,4487.5233412185025,4689.904847402517,10734.375,0.0037081465,0.09814453125,210.9375,4923,4.6899048474025165
52.522666666666666,0.08096742,4964.563375724434,4657.307719366977,10781.25,0.004716152,0.10205078125,210.9375,4924,4.657307719366977
52.53333333333333,0.07288391,5361.271250858184,4670.468285034658,11015.625,0.0065006185,0.10693359375,656.25,4925,4.670468285034658
52.544,0.080372006,5279.632183729381,4736.608446230304,10992.1875,0.006711744,0.1103515625,210.9375,4926,4.736608446230305
52.55466666666667,0.08349425,5354.374570684242,4701.918703837861,11015.625,0.0068306806,0.12841796875,210.9375,4927,4.701918703837861
52.565333333333335,0.07454693,5605.671044774916,4739.912083923922,11273.4375,0.00784331,0.14111328125,210.9375,4928,4.739912083923922
52.576,0.06892197,5844.748070849975,4693.922023351579,11414.0625,0.009279744,0.14990234375,656.25,4929,4.693922023351579
52.586666666666666,0.066625565,5922.33883388119,4675.058519067475,11437.5,0.009109266,0.16552734375,210.9375,4930,4.675058519067474
52.59733333333333,0.0657375,6107.606974047943,4555.308607406567,11343.75,0.009060524,0.17138671875,210.9375,4931,4.555308607406567
52.608,0.063566975,6218.066923021636,4578.194804762874,11601.5625,0.0105372965,0.17333984375,445.3125,4932,4.578194804762874
52.61866666666667,0.06235596,6027.650235898917,4491.191057754919,11460.9375,0.016030632,0.18212890625,445.3125,4933,4.491191057754919
52.629333333333335,0.0880601,5473.195155670173,4335.382736041693,10476.5625,0.016937213,0.17333984375,210.9375,4934,4.3353827360416926
52.64,0.10530753,5300.772695377384,4428.547482729019,10500.0,0.011097684,0.1484375,210.9375,4935,4.428547482729019
52.650666666666666,0.103787266,5162.516125736335,4366.449982213538,10265.625,0.008535582,0.14501953125,210.9375,4936,4.366449982213537
52.66133333333333,0.08893991,5241.670249369932,4264.172208416806,10218.75,0.009494729,0.1484375,210.9375,4937,4.264172208416806
52.672,0.083387874,5416.427147618022,4170.943087068743,10101.5625,0.012422908,0.14453125,187.5,4938,4.170943087068743
52.68266666666667,0.09078174,5389.559556174837,4269.572118288102,10218.75,0.011338705,0.15234375,210.9375,4939,4.269572118288101
52.693333333333335,0.088006236,5365.615488114807,4396.662201485747,10335.9375,0.009325233,0.1396484375,210.9375,4940,4.396662201485746
52.704,0.075451456,5450.767530190464,4413.736273018056,10617.1875,0.007913267,0.1240234375,656.25,4941,4.413736273018055
52.714666666666666,0.06969623,5324.329430038488,4457.731538267697,10687.5,0.005431255,0.1162109375,656.25,4942,4.457731538267697
52.72533333333333,0.07137004,5137.06670377613,4521.35131620157,10523.4375,0.0050490103,0.10888671875,351.5625,4943,4.52135131620157
52.736,0.07526632,4914.4637691738035,4621.894489755288,10570.3125,0.004447976,0.103515625,93.75,4944,4.621894489755288
52.74666666666667,0.086285315,4539.495808470505,4660.3651233625715,10523.4375,0.0029978887,0.0888671875,93.75,4945,4.660365123362571
52.757333333333335,0.08258391,4586.204282265771,4671.535465369876,10359.375,0.0032979024,0.09228515625,70.3125,4946,4.671535465369876
52.768,0.076976635,4694.004592252616,4625.450401809937,10406.25,0.004032039,0.0859375,70.3125,4947,4.625450401809937
52.778666666666666,0.07567365,4607.697855658632,4581.665044544188,10359.375,0.0025597466,0.0712890625,445.3125,4948,4.581665044544188
52.78933333333333,0.08464869,4254.936725315425,4569.577041487545,10054.6875,0.0020037207,0.07861328125,210.9375,4949,4.569577041487545
52.8,0.08454498,4327.767302112701,4589.347220870432,10054.6875,0.0024186212,0.072265625,70.3125,4950,4.589347220870431
52.81066666666667,0.08265689,4218.73873356947,4488.457332757495,9960.9375,0.0021832355,0.06494140625,70.3125,4951,4.488457332757496
52.821333333333335,0.08088206,4086.399030089195,4410.530047497521,9750.0,0.0022768949,0.0625,70.3125,4952,4.410530047497521
52.832,0.08118675,4184.501993834275,4492.163828720559,9585.9375,0.00344539,0.099609375,70.3125,4953,4.4921638287205585
52.842666666666666,0.079316236,5648.428196721647,4661.302937831523,10640.625,0.012567397,0.11376953125,70.3125,4954,4.661302937831524
52.85333333333333,0.089698985,5725.1251246876855,4694.827079391776,10781.25,0.014685725,0.123046875,70.3125,4955,4.694827079391777
52.864,0.10571203,4999.912753589388,4736.063855080538,10265.625,0.0077315154,0.13525390625,421.875,4956,4.736063855080538
52.87466666666667,0.10626068,4669.951800612262,4753.995339783935,10242.1875,0.0043809707,0.09619140625,398.4375,4957,4.753995339783935
52.885333333333335,0.09555989,4435.300139366658,4819.678981668146,10242.1875,0.0030042024,0.0791015625,398.4375,4958,4.819678981668146
52.896,0.089140646,4238.763560275165,4818.1345189839085,10195.3125,0.0025006512,0.076171875,398.4375,4959,4.818134518983909
52.906666666666666,0.070264414,4296.586279169096,4796.086097282959,10265.625,0.0027148982,0.06689453125,398.4375,4960,4.796086097282958
52.91733333333333,0.07260265,3774.855577751202,4646.801834110103,9703.125,0.0017166797,0.06005859375,210.9375,4961,4.646801834110104
52.928,0.07492744,3445.545321418803,4479.7458361546005,9140.625,0.0011088921,0.05224609375,187.5,4962,4.4797458361546
52.93866666666667,0.062375758,3387.611333237229,4369.64181484102,9046.875,0.0011211694,0.05029296875,398.4375,4963,4.36964181484102
52.949333333333335,0.07058192,3256.5512479770337,4205.970568829956,8812.5,0.0008336029,0.05419921875,398.4375,4964,4.205970568829956
52.96,0.076593935,3981.632945502465,4017.26283170658,8625.0,0.0022928573,0.08154296875,187.5,4965,4.01726283170658
52.970666666666666,0.07538138,4808.168645222445,3821.219944723402,8859.375,0.006257914,0.1181640625,164.0625,4966,3.821219944723402
52.98133333333333,0.07885232,5405.206373926121,3683.95134543137,9304.6875,0.007632055,0.140625,93.75,4967,3.68395134543137
52.992,0.07966112,5407.517081249252,3683.216878209858,9375.0,0.0071299803,0.17529296875,70.3125,4968,3.683216878209858
53.00266666666667,0.079285584,5457.640428440571,3708.357737620024,9281.25,0.0069916155,0.1728515625,70.3125,4969,3.708357737620024
